age,monthly_income,collateral_value,loan_amount,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,marital_status,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,gender,utm_term,education_level
34,3500.0,10000.0,9000.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,975.0,compra de terreno,GM - Chevrolet,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p,2005.0,1,0,0,remarketing,8816XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
40,3000.0,25000.0,5000.0,AM,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,541.67,compras diversas,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2012.0,1,0,0,search,6904XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,2500.0,25000.0,16000.0,PE,0.0,0.0,0,0,0,0,0,not_informed,0.0,666.67,Comprar um terreno.,Peugeot,207 Sedan Passion XS 1.6 Flex 16V 4p,2011.0,1,0,1,search,5335XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,1900.0,25000.0,7000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,391.39,Investimento,Fiat,Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p,2011.0,1,1,1,search,3576XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
55,7000.0,22000.0,19000.0,PE,4375.592031572431,0.0,0,0,0,0,0,divorced,0.0,614.71,para pagamento de um emprestimo q tem taxas elevadas de juros,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2010.0,1,0,1,remarketing,5067XXXX,female,,Educação superior completa
29,7000.0,24000.0,21600.0,BA,19.0,0.0,0,0,0,0,0,not_informed,0.0,734.0,INVESTIMENTO EM NEGÓCIOS ,GM - Chevrolet,Corsa Sed. Maxx 1.4 8V ECONOFLEX 4p,2010.0,1,0,0,search,4280XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
65,2400.0,9000.0,5000.0,GO,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,208.33,not_informed,Ford,KA GL 1.0i Zetec Rocam,2007.0,1,0,0,remarketing,7537XXXX,male,,not_informed
40,4500.0,34000.0,29454.55,MT,4375.592031572431,0.0,0,0,0,0,0,single,0.0,1350.0,INVESTIMENTO COMERCIAL,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2013.0,1,1,1,search,5442XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,1500.0,15000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,161.77,Fazer um investimento ,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2008.0,1,0,0,direct,1880XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,5208.0,20000.0,5000.0,AL,0.0,0.0,0,0,0,0,0,not_informed,0.0,161.77,Investimento,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2011.0,1,1,0,search,5703XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
65,4232.0,19000.0,15000.0,SP,3000.0,1.0,0,0,0,0,0,not_informed,1.0,625.0,"para,algumas coisa,divida,saude+algumas coisas se o dinheiro der",VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2006.0,1,1,0,display,1240XXXX,female,,not_informed
39,2300.0,16000.0,9500.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,633.33,pagar conta,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2006.0,1,1,1,referral,1357XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
34,3500.0,23000.0,10000.0,ES,4375.592031572431,0.0,0,0,0,0,0,single,0.0,424.52,Investimento,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2010.0,1,0,1,search,2990XXXX,male,,Educação superior completa
30,6000.0,22000.0,19800.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,825.0,organização financeira,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2008.0,1,0,0,seo,7030XXXX,female,,Educação superior completa
43,10000.0,35893.0,5000.0,DF,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2013.0,1,0,0,affiliates,7200XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,4000.0,25000.0,22500.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,937.5,para pagar dividas,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2011.0,1,0,1,display,2793XXXX,male,,"Até a 4ª série incompleta do ensino fundamental (antigo 1º grau ou primário), que se tenha alfabetizado sem ter freqüentado escola regular."
24,2300.0,26762.0,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,AGILE LT 1.4 MPFI 8V FlexPower 5p,2012.0,1,0,1,affiliates,8081XXXX,,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
62,4800.0,27000.0,24300.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,1167.0,not_informed,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2014.0,1,0,0,search,1170XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
23,4500.0,34756.0,5000.0,MS,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Mitsubishi,Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Aut.,2009.0,1,0,0,affiliates,7909XXXX,,,Educação superior incompleta.
56,3100.0,25000.0,5000.0,ES,0.0,0.0,0,0,0,0,0,not_informed,0.0,541.67,pequena reforma na casa.,Toyota,Corolla XLi 1.6 16V 110cv Mec.,2005.0,1,0,0,seo,2960XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,3000.0,23000.0,20516.0,PA,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,697.0,montar um negocio,GM - Chevrolet,MONTANA LS 1.4 ECONOFLEX 8V 2p,2011.0,1,0,0,seo,6837XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
41,10000.0,48640.0,7000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2014.0,1,0,0,affiliates,8530XXXX,,,Educação superior completa
51,5000.0,22800.0,20520.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,901.0,Abertura de Negócio,Citroën,C3 GLX 1.6/ 1.6 Flex 16V 5p,2010.0,1,0,1,search,3335XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
26,3000.0,25000.0,6000.0,RO,4375.592031572431,1.0,0,0,0,0,0,not_informed,0.0,254.71,Envestir em um negócio próprio ,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2011.0,1,1,0,direct,7698XXXX,female,,Educação superior completa
34,4500.0,20000.0,18000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,648.11,Pagamento de empréstimo com juros mais altos,Fiat,Palio ELX 1.0/ 1.0 Fire Flex 8V 2p,2008.0,1,1,0,search,3518XXXX,female,,Educação superior completa
25,4036.0,28000.0,17581.0,DF,16.0,0.0,0,0,0,0,0,not_informed,0.0,1007.0,Pagar a Cartão de Credito ,Renault,Clio RN/Alizé/Expr./1.0 Hi-Power 16V 5p,2015.0,1,1,0,seo,7242XXXX,,,Educação superior completa
39,4000.0,15000.0,10000.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,323.53,Para evestir em minha empresa,Citroën,Xsara Picasso Exc./Etoile 2.0 16v  Mec,2009.0,1,0,0,remarketing,9233XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,2615.0,11500.0,10000.0,SP,560.0,0.0,0,0,0,0,0,not_informed,1.0,416.67,Gastos variados ,VW - VolksWagen,Parati CL 1.8 Mi 2p e 4p,1997.0,1,0,0,display,4843XXXX,male,,Educação superior incompleta.
34,1800.0,30000.0,5000.0,GO,899.99,0.0,0,0,0,0,0,not_informed,0.0,208.33,Pagar prestação do carro,Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2014.0,1,0,0,search,7590XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
25,3500.0,12931.0,31000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Peugeot,206 Sensation 1.4 Flex 8V 3p,2007.0,1,0,0,affiliates,9131XXXX,,,Educação superior completa
35,4500.0,33500.0,15000.0,SP,2900.0,0.0,0,0,0,0,0,not_informed,0.0,791.67,Regularizar algumas contar e ficar apenas com o empréstimo ,VW - VolksWagen,VOYAGE I MOTION COMF/Hghli.1.6 T.Flex 8V,2013.0,1,0,0,seo,1402XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,3000.0,23000.0,5000.0,MG,1600.0,0.0,0,0,0,0,0,not_informed,0.0,208.33,investir na empresa,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2012.0,1,0,0,search,3986XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
35,5340.0,24000.0,10000.0,BA,0.0,0.0,0,0,0,0,0,not_informed,0.0,416.67,pagar dividas,Fiat,Strada Trekking 1.4 mpi Fire Flex 8V CS,2010.0,1,0,0,social,4163XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
60,5500.0,25000.0,22500.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,727.95,Investimento,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2013.0,1,0,0,search,8929XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
39,2500.0,40000.0,5000.0,CE,0.0,1.0,0,0,0,1,0,not_informed,1.0,208.33,para quitar umas dividas,Honda,Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.,2006.0,1,1,0,search,6343XXXX,male,,not_informed
27,1124.0,24000.0,7000.0,SP,4000.0,1.0,0,0,0,0,1,not_informed,1.0,291.67,pra terminar as parcelas,Fiat,Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,2013.0,1,0,0,display,6852XXXX,female,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
25,1386.0,30861.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2010.0,1,0,0,affiliates,1318XXXX,,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
35,3000.0,17900.0,7000.0,PR,954.2,0.0,0,0,0,0,0,not_informed,1.0,466.67,not_informed,GM - Chevrolet,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,2007.0,1,0,0,display,8405XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
20,1200.0,10000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,333.33,Pagar Dividas,Fiat,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2008.0,1,0,0,search,3518XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
65,6500.0,30000.0,27000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,873.54,not_informed,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2014.0,1,0,0,search,7030XXXX,male,,Educação superior completa
21,3500.0,15000.0,5000.0,PR,2700.0,0.0,0,0,0,0,0,not_informed,0.0,541.67,Iniciar meu negocio,Peugeot,206 Feline 1.4/ 1.4 Flex 8V 5p,2005.0,1,0,0,search,8381XXXX,male,,not_informed
47,6000.0,25000.0,12000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,633.33,aquisao veiculo novo,CHERY,Tiggo 2.0 16V Mec. 5p,2011.0,1,0,0,display,2580XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,2000.0,10402.0,8000.0,GO,0.0,0.0,0,0,0,0,0,not_informed,0.0,467.3,debts_payment,Ford,Fiesta Street/ Action 1.0 8v 5p,2003.0,1,1,0,search,7290XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
29,6400.0,35000.0,10000.0,PE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,572.0,Pagamento Cartão de crédito,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2013.0,1,0,0,search,5445XXXX,,c,Educação superior incompleta.
47,7500.0,49108.99765581209,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2009.0,1,0,1,affiliates,7043XXXX,,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
66,3100.0,17000.0,15300.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,495.01,Operação de cataratas e pagamento IPVA,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2009.0,1,1,0,search,3340XXXX,male,,not_informed
32,4200.0,8000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,208.33,Tratamento odontológico,Ford,KA GL 1.0i Zetec Rocam,2008.0,1,0,1,search,1350XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
44,4000.0,20000.0,10000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,323.53,reforma,VW - VolksWagen,Polo Sedan 1.6 Mi Total Flex 8V 4p,2005.0,1,0,0,search,6694XXXX,female,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
42,1600.0,29000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,333.33,Para quita todas as minhas dívidas,Citroën,C3 XTR 1.4 Flex 8V 5p,2010.0,1,0,0,search,8475XXXX,female,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
32,2100.0,19000.0,5000.0,MG,3000.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,Quinta dúvida ,GM - Chevrolet,Corsa Sed. Maxx 1.4 8V ECONOFLEX 4p,2010.0,1,0,0,search,3840XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
46,4500.0,36000.0,6000.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,250.0,quitar outro que comprei,Fiat,Idea ATTRACTIVE 1.4 Fire Flex 8V 5p,2013.0,1,0,0,affiliates,8325XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
48,5000.0,26000.0,23400.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,975.0,INVESTIMENTO NUM NWGÓCI OORPPI,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2006.0,1,0,0,social,1910XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
39,5000.0,48000.0,8000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,quitar dividas,Toyota,Corolla XEi 2.0 Flex 16V Aut.,2011.0,1,0,0,affiliates,2862XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,3600.0,30000.0,5000.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,487.44,not_informed,Fiat,Ducato Cargo 2.8 Curto/Longo TB Diesel,2008.0,1,0,0,search,9178XXXX,female,,Educação superior completa
43,7500.0,33000.0,14000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,933.33,colocar minhas finanças em dia,Citroën,C3 GLX 1.6/ 1.6 Flex 16V 5p,2010.0,1,1,1,search,6126XXXX,male,,Educação superior completa
53,6000.0,23000.0,12000.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,633.33,Gastos diversos,VW - VolksWagen,Polo Sedan 1.6 Mi Total Flex 8V 4p,2008.0,1,0,1,social,8407XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
46,6485.0,20152.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Honda,Civic Sedan LX 1.7 16V 115cv Mec. 4p,2005.0,1,0,0,affiliates,1478XXXX,,,Educação superior completa
41,6500.0,25000.0,15000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,540.09,Para investir ,Renault,LOGAN Expression Hi-Flex 1.6 8V 4p,2011.0,1,1,1,affiliates,1223XXXX,male,,Educação superior completa
46,5000.0,40000.0,10000.0,SC,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,666.67,Investimento para meu estabelecimento comercial.,GM - Chevrolet,MONTANA LS 1.4 ECONOFLEX 8V 2p,2015.0,1,0,0,display,8923XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
20,3000.0,17000.0,11000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,580.56,Para investir na minha empresa ,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2011.0,1,0,0,search,3152XXXX,male,,not_informed
35,2000.0,25000.0,9000.0,AL,0.0,0.0,0,0,0,0,0,not_informed,0.0,600.0,para investimento,GM - Chevrolet,Corsa Sed Class.Spirit 1.0/1.0 FlexPower,2007.0,1,0,0,display,5724XXXX,female,,not_informed
38,4500.0,15000.0,13500.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,773.0,reforma casa,Fiat,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2005.0,1,0,0,search,6073XXXX,,m,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
25,1400.0,17500.0,10080.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,420.0,Investimento ,Fiat,Palio Celebration 1.0 Fire Flex 8V 4p,2008.0,1,0,0,affiliates,3602XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,11000.0,35000.0,31500.0,SP,0.0,1.0,0,0,0,0,0,not_informed,0.0,1337.22,quitar cartão de credito,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2010.0,1,1,1,affiliates,1990XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,3300.0,30298.0,12000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,VW - VolksWagen,Golf 2.0/ 2.0 T. Flex Mec.(Black & Silv),2008.0,1,0,0,affiliates,7985XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
35,5000.0,25000.0,15000.0,CE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,625.0,Realizar um procedimento médico ,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2012.0,1,1,0,search,6082XXXX,female,t,Educação superior incompleta.
35,2100.0,16067.0,5000.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,Celta Super 1.0 MPFI 8V FlexPower 5p,2007.0,1,0,0,affiliates,6190XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,2200.0,7000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,208.33,pagar contas diversas,VW - VolksWagen,Gol 1000 (modelo antigo),1995.0,1,1,1,search,8255XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,6000.0,40000.0,10000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,416.67,not_informed,GM - Chevrolet,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2013.0,1,0,0,display,1402XXXX,female,,not_informed
33,1500.0,15000.0,10000.0,CE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,323.53,Investimento,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2012.0,1,0,0,display,6160XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
50,6000.0,24000.0,21600.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,900.0,VIAJAR E OBRAS ,Toyota,Corolla XEi 1.8/1.8 Flex 16V Aut.,2005.0,1,0,0,remarketing,2279XXXX,male,,not_informed
30,1000.0,22000.0,5000.0,SP,615.0,0.0,0,0,0,0,0,not_informed,0.0,263.89,variados,Renault,Clio Authentique 1.0/1.0 Hi-Power 16V 3p,2015.0,1,0,0,direct,1168XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
45,4500.0,20699.0,10000.0,PE,0.0,0.0,0,0,0,0,0,not_informed,0.0,0.0,real_estate_renovation,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2007.0,1,1,0,remarketing,5113XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
54,5500.0,23000.0,12000.0,SP,0.0,0.0,0,0,0,0,0,other,0.0,500.0,Reforma de casa,GM - Chevrolet,Meriva Maxx 1.8 MPFI 8V FlexPower,2008.0,1,1,1,search,1620XXXX,male,,Educação superior completa
21,2000.0,16297.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2009.0,1,0,0,affiliates,1382XXXX,,,Educação superior incompleta.
29,1780.0,7000.0,6300.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,203.83,Um negócio ,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2008.0,1,1,0,remarketing,3700XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
33,1500.0,12000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,104.17,Pagar contas,Fiat,Strada Trekking 1.4 mpi Fire Flex 8V CS,2008.0,1,0,0,display,3606XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
57,5000.0,17000.0,10000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,323.53,Pagar contas,VW - VolksWagen,Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p,2017.0,1,0,0,display,7182XXXX,male,,not_informed
28,1600.0,8000.0,5000.0,GO,0.0,0.0,0,0,0,0,0,not_informed,0.0,333.33,Paga conta ,Honda,Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.,2010.0,1,0,0,remarketing,7482XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
29,2500.0,17358.0,10000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Citroën,Xsara Picasso GLX 2.0 16V  Aut,2005.0,1,0,0,affiliates,1304XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
35,8000.0,21000.0,10000.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,559.13,capital de giro,VW - VolksWagen,Polo Sedan 1.6 Mi Total Flex 8V 4p,2007.0,1,0,1,social,6293XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,3000.0,22000.0,11000.0,PA,0.0,0.0,0,0,0,0,0,not_informed,0.0,355.89,investimento,Peugeot,207 Sed. Passion XR Sport 1.4 Flex 8V 4p,2011.0,1,0,0,search,6852XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
29,4000.0,44723.0,5000.0,MT,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Honda,Fit CX 1.4 Flex 16V 5p Aut.,2014.0,1,0,0,affiliates,7870XXXX,,,Educação superior completa
27,10000.0,27000.0,24300.0,SC,22.9,0.0,0,0,0,0,0,not_informed,0.0,1391.0,PAGAR DIVIDAS,Fiat,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,2014.0,1,0,0,search,8837XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
41,5000.0,44000.0,25000.0,SC,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,808.83,Treminar minha casa,Honda,CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.,2014.0,1,1,1,search,8812XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
26,1500.0,25000.0,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,400.0,Gastos variáveis ,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2014.0,1,0,0,search,5615XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,1260.0,15000.0,9072.0,RR,0.0,1.0,0,0,0,0,0,not_informed,1.0,293.51,comprar veiculo,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2011.0,1,0,0,display,6931XXXX,female,,Educação superior completa
30,4000.0,6800.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,208.33,Montar um lanchonete,Honda,Civic Sedan Si 2.0 16V  192cv 4p,2011.0,1,0,0,search,1172XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,4500.0,37000.0,15000.0,GO,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,625.0,not_informed,Hyundai,HB20X Premium 1.6 Flex 16V Mec.,2013.0,1,0,0,search,7653XXXX,female,,Educação superior completa
42,6000.0,18450.0,5000.0,DF,0.0,0.0,0,0,0,0,0,not_informed,0.0,263.89,pagar  dívidas,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2010.0,1,0,1,search,7191XXXX,male,,Educação superior completa
44,2000.0,16000.0,5000.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,208.33,Pagar contas,VW - VolksWagen,Gol 1.0 Plus 16v 4p,2005.0,1,0,0,search,9701XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
29,5000.0,30000.0,27000.0,SP,0.0,1.0,0,0,0,0,1,not_informed,0.0,1125.0,Saldar algumas dívidas,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2013.0,1,0,0,affiliates,1316XXXX,female,,Educação superior incompleta.
34,5000.0,16000.0,14400.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,465.89,Trocar a dívida,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2010.0,1,0,0,search,1330XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,4000.0,23000.0,5000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,333.33,investir na minha empresa,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2010.0,1,1,0,search,2276XXXX,female,,Educação superior completa
44,4000.0,18000.0,10000.0,SP,1000.0,0.0,0,0,0,0,0,not_informed,0.0,666.67,cubrir saldo devedor,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2008.0,1,0,0,search,3630XXXX,female,,Educação superior completa
41,3000.0,21000.0,10000.0,MT,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,416.67,pagar dividas,GM - Chevrolet,MONTANA  Sport 1.8 MPFI FlexPower 8V,2006.0,1,1,1,search,7815XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
